order_id,customer_id,product_id,quantity,order_date,status
2883,202,97,2,2025-05-23,pending
2884,230,293,3,2024-06-27,completed
2885,413,55,3,2025-04-23,pending
2886,57,350,3,2024-11-06,shipped
2887,139,177,4,2024-08-06,completed
2888,808,202,5,2025-04-18,pending
2889,597,487,4,2025-04-05,cancelled
2890,933,469,2,2024-12-05,pending
2891,283,244,2,2024-11-25,cancelled
2892,459,67,2,2024-08-20,completed
2893,756,421,3,2024-10-26,shipped
2894,261,459,3,2024-06-23,completed
2895,706,17,2,2024-06-20,shipped
2896,225,201,3,2025-05-30,shipped
2897,656,330,3,2025-04-17,completed
2898,834,308,1,2024-08-03,shipped
2899,729,161,1,2025-04-07,cancelled
2900,700,15,2,2025-01-23,completed
2901,447,320,4,2024-12-10,shipped
2902,894,116,4,2024-12-15,completed
2903,657,304,2,2024-06-20,shipped
2904,619,361,3,2025-03-21,completed
2905,10,172,5,2025-01-31,cancelled
2906,175,92,5,2025-03-20,shipped
2907,507,428,1,2024-08-16,cancelled
2908,918,136,4,2025-01-02,cancelled
2909,719,434,5,2024-12-14,shipped
2910,365,250,1,2025-05-22,pending
2911,929,125,3,2024-07-16,shipped
2912,447,45,3,2025-01-09,completed
2913,241,319,5,2024-09-11,pending
2914,518,344,5,2024-12-07,shipped
2915,402,394,3,2024-11-23,cancelled
2916,170,228,5,2025-01-21,completed
2917,725,153,5,2024-11-11,cancelled
2918,934,236,4,2024-12-03,cancelled
2919,852,63,4,2024-10-20,shipped
2920,338,349,2,2025-05-18,shipped
2921,260,379,3,2025-05-12,shipped
2922,817,249,1,2025-03-29,pending
2923,414,288,4,2025-05-25,shipped
2924,380,108,5,2025-01-03,shipped
2925,13,417,5,2025-04-26,pending
2926,474,251,5,2025-05-19,completed
2927,163,448,3,2024-12-24,cancelled
2928,67,62,5,2025-05-01,shipped
2929,580,122,1,2024-12-28,pending
2930,776,328,1,2025-02-27,completed
2931,407,316,1,2025-04-02,shipped
2932,630,491,3,2025-03-23,cancelled
2933,38,408,2,2024-07-18,shipped
2934,801,313,3,2025-04-01,completed
2935,715,416,1,2025-05-01,shipped
2936,249,61,3,2025-01-15,shipped
2937,146,262,3,2025-05-09,pending
2938,65,62,5,2025-02-13,cancelled
2939,957,332,5,2025-05-16,pending
2940,415,351,2,2025-06-10,pending
2941,281,89,5,2025-05-23,shipped
2942,969,96,5,2024-12-06,completed
2943,970,331,3,2025-01-04,completed
2944,62,362,4,2025-04-06,cancelled
2945,684,66,3,2024-06-12,completed
2946,738,357,2,2025-01-02,pending
2947,905,110,5,2024-09-28,pending
2948,368,83,4,2024-11-21,pending
2949,151,135,4,2024-09-13,cancelled
2950,148,327,4,2025-01-02,cancelled
2951,921,12,5,2025-05-15,shipped
2952,779,281,5,2024-08-29,pending
2953,419,383,5,2024-11-21,cancelled
2954,200,310,5,2025-02-18,cancelled
2955,647,125,2,2025-03-29,pending
2956,709,363,4,2025-03-26,cancelled
2957,949,176,5,2024-07-31,cancelled
2958,986,346,4,2024-07-10,cancelled
2959,87,78,3,2025-02-23,cancelled
2960,360,382,1,2025-02-18,shipped
2961,438,55,4,2024-10-26,completed
2962,810,207,5,2025-04-06,completed
2963,899,194,2,2025-01-06,pending
2964,115,258,3,2024-12-14,cancelled
2965,112,359,1,2024-07-14,shipped
2966,758,401,1,2025-03-13,cancelled
2967,752,494,5,2024-11-11,shipped
2968,385,467,2,2025-06-08,shipped
2969,271,188,1,2025-03-12,pending
2970,138,241,4,2024-07-22,cancelled
2971,945,374,5,2024-10-15,pending
2972,225,152,3,2024-07-22,cancelled
2973,254,87,3,2024-10-19,pending
2974,440,429,4,2025-03-23,completed
2975,824,241,2,2024-09-26,shipped
2976,194,442,5,2024-09-29,cancelled
2977,905,239,2,2024-06-17,shipped
2978,492,244,4,2025-04-04,shipped
2979,214,54,5,2025-04-28,completed
2980,771,364,5,2025-06-09,shipped
2981,984,47,2,2024-07-18,shipped
2982,872,9,3,2025-02-27,shipped
2983,158,82,4,2025-05-06,completed
2984,188,498,5,2024-10-08,completed
2985,530,33,2,2024-08-05,shipped
2986,428,77,3,2024-11-28,cancelled
2987,27,109,4,2025-01-14,shipped
2988,54,262,5,2024-09-18,cancelled
2989,348,237,3,2025-01-05,cancelled
2990,118,479,4,2024-08-05,cancelled
2991,242,23,1,2024-10-03,shipped
2992,550,274,2,2025-02-16,cancelled
2993,621,347,3,2024-11-14,cancelled
2994,866,311,4,2024-12-07,completed
2995,208,311,2,2025-02-03,shipped
2996,327,493,1,2025-02-02,pending
2997,470,316,1,2024-07-18,shipped
2998,29,190,4,2024-06-17,cancelled
2999,858,363,2,2024-11-20,shipped
3000,666,307,1,2024-07-07,shipped
3001,152,331,5,2024-08-28,cancelled
3002,319,480,1,2025-04-19,completed
3003,783,76,1,2025-02-14,completed
3004,853,246,1,2025-05-07,cancelled
3005,239,135,5,2024-09-05,cancelled
3006,692,462,2,2025-04-09,completed
3007,106,423,1,2024-12-17,pending
3008,800,30,1,2025-01-19,cancelled
3009,932,276,2,2024-10-23,shipped
3010,268,195,2,2024-11-19,pending
3011,965,154,2,2024-11-01,shipped
3012,744,397,1,2024-09-22,shipped
3013,60,13,1,2024-09-13,shipped
3014,637,41,4,2025-02-17,cancelled
3015,497,275,4,2024-07-06,completed
3016,110,198,4,2025-03-03,completed
3017,920,158,3,2025-04-14,pending
3018,869,216,2,2024-09-12,pending
3019,371,204,4,2024-11-20,shipped
3020,605,294,3,2025-01-31,shipped
3021,624,28,5,2025-03-01,cancelled
3022,717,161,5,2025-03-06,shipped
3023,351,182,4,2024-08-12,shipped
3024,549,136,3,2024-12-25,shipped
3025,351,399,2,2025-04-18,pending
3026,729,434,3,2024-09-05,shipped
3027,222,169,1,2025-05-26,cancelled
3028,693,244,3,2024-10-18,completed
3029,911,362,3,2024-11-24,completed
3030,996,381,5,2024-11-10,shipped
3031,183,341,2,2025-02-15,cancelled
3032,858,428,5,2025-05-17,completed
3033,489,72,2,2025-04-01,pending
3034,574,205,4,2024-09-16,pending
3035,632,39,2,2025-04-20,cancelled
3036,157,141,3,2024-07-09,pending
3037,489,84,1,2024-08-29,completed
3038,713,186,3,2025-01-11,shipped
3039,815,500,5,2025-04-26,pending
3040,814,382,1,2024-09-20,pending
3041,335,460,2,2024-07-24,completed
3042,444,297,4,2025-03-24,cancelled
3043,680,306,3,2025-03-14,pending
3044,791,485,4,2024-11-21,shipped
3045,113,139,4,2024-11-30,cancelled
3046,306,193,3,2024-07-26,pending
3047,207,59,2,2024-12-26,cancelled
3048,706,165,5,2024-07-06,cancelled
3049,333,367,4,2024-06-21,pending
3050,938,256,2,2024-09-22,pending
3051,110,226,1,2024-09-16,pending
3052,16,295,4,2025-04-21,pending
3053,306,22,3,2025-06-12,pending
3054,918,300,3,2025-01-28,pending
3055,50,241,5,2025-01-29,pending
3056,209,218,3,2024-09-30,cancelled
3057,696,34,4,2024-07-26,completed
3058,545,380,1,2024-07-06,completed
3059,85,187,2,2024-07-05,pending
3060,717,335,2,2024-11-12,cancelled
3061,690,392,1,2025-01-24,pending
3062,644,239,5,2024-10-05,shipped
3063,398,370,4,2025-05-28,pending
3064,283,63,4,2025-04-13,pending
3065,548,47,2,2025-03-12,completed
3066,424,490,3,2025-02-08,cancelled
3067,377,495,2,2024-12-20,cancelled
3068,823,439,5,2024-08-02,shipped
3069,679,176,1,2025-05-03,shipped
3070,351,288,2,2025-01-17,cancelled
3071,36,117,4,2024-09-11,cancelled
3072,94,411,4,2024-10-26,shipped
3073,695,272,1,2024-08-07,completed
3074,834,427,5,2025-01-22,completed
3075,937,352,4,2025-02-17,shipped
3076,225,114,4,2025-02-21,cancelled
3077,565,98,2,2025-05-19,cancelled
3078,657,494,1,2025-01-14,cancelled
3079,868,94,2,2024-11-22,cancelled
3080,693,362,4,2024-08-25,completed
3081,706,213,3,2024-08-27,shipped
3082,471,270,4,2025-04-27,cancelled
3083,144,96,2,2024-07-11,pending
3084,627,270,5,2024-12-23,pending
3085,581,408,1,2025-04-28,pending
3086,136,423,1,2024-11-04,pending
3087,529,366,5,2024-06-29,completed
3088,336,329,2,2025-01-03,cancelled
3089,287,234,2,2024-07-18,pending
3090,126,87,5,2025-04-11,pending
3091,101,234,4,2025-03-25,completed
3092,642,455,5,2024-10-14,pending
3093,418,467,5,2024-10-31,pending
3094,844,455,4,2024-09-15,pending
3095,535,43,5,2024-10-19,cancelled
3096,645,22,3,2024-09-06,pending
3097,78,58,3,2025-04-21,cancelled
3098,440,271,1,2025-02-18,shipped
3099,936,403,5,2025-05-16,pending
3100,502,334,4,2025-05-01,shipped
3101,459,131,3,2025-02-21,shipped
3102,661,61,2,2024-09-07,completed
3103,512,476,4,2024-08-08,pending
3104,57,264,2,2024-06-24,cancelled
3105,774,499,4,2024-12-15,completed
3106,521,457,4,2024-12-22,pending
3107,747,353,1,2025-02-15,pending
3108,492,185,5,2024-12-16,shipped
3109,268,156,4,2025-04-12,shipped
3110,394,336,3,2024-08-10,cancelled
3111,836,95,4,2024-11-02,pending
3112,408,362,4,2024-12-02,cancelled
3113,234,315,3,2025-02-24,cancelled
3114,295,398,1,2024-11-25,pending
3115,997,150,3,2024-07-16,cancelled
3116,476,465,1,2024-11-10,cancelled
3117,141,211,1,2025-02-21,cancelled
3118,377,8,2,2025-02-10,cancelled
3119,379,60,1,2024-08-07,completed
3120,336,107,5,2024-11-18,completed
3121,94,91,3,2025-02-13,completed
3122,761,351,4,2025-03-22,pending
3123,183,351,1,2025-05-05,pending
3124,183,129,3,2024-12-19,shipped
3125,864,441,2,2025-05-15,cancelled
3126,929,64,5,2025-01-14,shipped
3127,630,327,1,2024-10-18,pending
3128,207,292,3,2024-07-13,completed
3129,270,410,1,2024-10-15,pending
3130,104,423,1,2024-07-17,shipped
3131,734,225,4,2025-02-26,completed
3132,694,333,2,2024-10-05,shipped
3133,37,221,4,2025-01-30,cancelled
3134,148,237,2,2025-01-06,cancelled
3135,37,376,2,2025-04-19,completed
3136,907,157,5,2024-12-28,shipped
3137,327,135,5,2025-05-02,completed
3138,569,303,2,2025-04-24,cancelled
3139,351,489,2,2024-10-04,completed
3140,513,446,3,2025-04-28,pending
3141,661,107,1,2024-10-16,cancelled
3142,664,96,3,2024-12-17,completed
3143,311,191,4,2024-09-13,pending
3144,697,195,1,2024-09-28,completed
3145,651,359,5,2025-03-26,cancelled
3146,517,264,1,2025-06-01,shipped
3147,468,413,3,2025-04-29,cancelled
3148,834,431,1,2024-12-10,shipped
3149,883,22,5,2024-09-11,pending
3150,726,296,5,2024-07-02,cancelled
3151,748,265,3,2024-06-23,shipped
3152,290,388,4,2025-03-04,pending
3153,438,114,4,2025-03-13,cancelled
3154,836,179,3,2024-08-27,pending
3155,667,398,3,2025-05-24,pending
3156,87,358,1,2025-05-16,completed
3157,666,320,5,2024-07-25,cancelled
3158,346,324,2,2024-09-17,cancelled
3159,328,486,3,2024-11-26,cancelled
3160,775,53,1,2024-10-23,cancelled
3161,517,325,5,2024-12-21,cancelled
3162,278,185,5,2025-02-17,shipped
3163,259,470,1,2024-06-23,completed
3164,745,406,4,2024-12-31,cancelled
3165,654,439,2,2024-08-04,shipped
3166,665,456,3,2025-01-18,cancelled
3167,325,109,2,2025-03-04,pending
3168,241,130,4,2024-10-24,cancelled
3169,704,425,1,2024-10-08,shipped
3170,363,485,2,2024-12-24,cancelled
3171,813,407,2,2025-01-20,shipped
3172,705,45,4,2024-11-08,pending
3173,796,203,4,2024-11-01,cancelled
3174,639,371,2,2024-07-05,cancelled
3175,920,281,4,2024-07-20,completed
3176,430,301,2,2025-04-04,pending
3177,838,75,4,2025-01-11,cancelled
3178,971,351,3,2024-10-27,pending
3179,184,427,3,2025-03-15,pending
3180,448,17,5,2024-10-12,cancelled
3181,260,20,4,2024-10-01,pending
3182,357,170,4,2025-04-20,shipped
3183,369,323,1,2024-08-28,cancelled
3184,783,301,5,2024-11-05,cancelled
3185,682,453,4,2024-11-20,cancelled
3186,112,312,5,2025-02-18,cancelled
3187,634,18,5,2025-04-16,pending
3188,50,437,3,2024-08-31,cancelled
3189,381,406,2,2024-08-02,shipped
3190,750,456,5,2025-05-28,cancelled
3191,241,375,2,2024-12-20,cancelled
3192,853,313,4,2024-07-11,shipped
3193,431,108,3,2025-02-26,pending
3194,154,181,1,2024-07-12,shipped
3195,479,246,3,2025-05-27,cancelled
3196,367,344,1,2024-12-31,completed
3197,195,103,3,2025-06-04,shipped
3198,866,278,5,2024-08-05,pending
3199,198,495,2,2025-02-12,shipped
3200,449,230,1,2024-11-06,completed
3201,648,158,1,2025-04-10,cancelled
3202,57,439,1,2025-04-20,completed
3203,546,357,1,2025-04-02,pending
3204,292,357,4,2025-04-21,completed
3205,397,312,5,2025-02-19,cancelled
3206,420,490,2,2024-09-04,shipped
3207,194,467,5,2025-05-26,cancelled
3208,407,20,3,2024-09-02,cancelled
3209,914,324,2,2024-09-19,pending
3210,863,266,4,2024-11-30,completed
3211,992,30,3,2024-12-06,shipped
3212,145,36,3,2025-04-11,cancelled
3213,400,353,4,2024-06-25,completed
3214,604,329,1,2024-09-28,pending
3215,222,316,4,2025-05-04,completed
3216,12,335,1,2024-11-12,shipped
3217,415,150,2,2024-11-25,pending
3218,59,487,5,2024-12-10,pending
3219,351,480,1,2024-07-14,completed
3220,936,46,4,2024-12-08,completed
3221,337,101,2,2024-09-17,shipped
3222,285,85,4,2024-06-27,shipped
3223,155,9,1,2025-02-06,cancelled
3224,932,14,4,2025-04-21,cancelled
3225,787,234,5,2024-10-25,cancelled
3226,290,335,5,2025-03-04,pending
3227,439,347,3,2024-11-23,completed
3228,334,74,4,2024-08-04,shipped
3229,628,74,4,2024-12-25,cancelled
3230,868,412,5,2025-02-04,pending
3231,316,84,3,2024-06-19,cancelled
3232,48,447,2,2024-08-10,completed
3233,48,321,2,2025-03-29,completed
3234,633,405,4,2025-01-20,cancelled
3235,123,39,1,2024-12-08,completed
3236,28,311,5,2025-02-23,cancelled
3237,196,310,4,2025-02-08,cancelled
3238,784,168,5,2025-05-06,pending
3239,32,143,1,2025-01-26,completed
3240,567,95,2,2024-08-23,pending
3241,155,279,1,2024-08-29,cancelled
3242,561,480,2,2025-04-27,pending
3243,748,112,1,2024-06-18,pending
3244,607,326,5,2024-12-16,shipped
3245,400,352,1,2025-05-01,completed
3246,269,11,1,2025-01-15,cancelled
3247,713,257,3,2024-06-14,completed
3248,444,425,3,2025-05-20,completed
3249,740,478,3,2025-01-06,pending
3250,60,498,2,2024-11-26,completed
3251,877,18,5,2025-04-16,shipped
3252,569,163,1,2025-06-04,completed
3253,341,143,3,2024-08-22,shipped
3254,447,104,4,2024-11-03,pending
3255,666,81,3,2025-01-15,cancelled
3256,833,147,4,2024-11-17,cancelled
3257,697,453,3,2025-03-21,completed
3258,266,247,1,2025-04-03,cancelled
3259,144,221,3,2025-01-04,cancelled
3260,447,42,1,2025-01-18,completed
3261,885,202,5,2024-11-21,pending
3262,87,86,1,2024-07-31,completed
3263,721,333,3,2024-10-30,pending
3264,746,207,1,2024-10-01,pending
3265,157,236,1,2025-05-21,shipped
3266,246,213,1,2025-06-04,pending
3267,164,48,5,2024-12-18,pending
3268,200,56,1,2025-02-20,pending
3269,582,455,1,2024-09-14,shipped
3270,55,497,3,2025-01-07,completed
3271,728,484,2,2024-07-28,shipped
3272,137,297,3,2025-04-16,shipped
3273,291,113,5,2024-12-18,cancelled
3274,950,455,3,2024-08-21,shipped
3275,310,46,4,2025-02-16,shipped
3276,701,278,4,2024-08-22,completed
3277,624,451,5,2024-07-09,cancelled
3278,709,72,2,2025-01-16,completed
3279,170,94,4,2025-01-05,completed
3280,547,354,4,2024-12-01,cancelled
3281,656,337,1,2025-05-29,cancelled
3282,573,268,4,2025-04-16,completed
3283,41,129,3,2024-08-31,shipped
3284,628,271,3,2025-05-08,pending
3285,753,266,4,2025-06-10,pending
3286,305,247,4,2025-04-12,cancelled
3287,324,425,2,2025-02-22,cancelled
3288,872,335,4,2025-03-06,shipped
3289,364,26,3,2024-11-03,completed
3290,766,124,2,2024-10-12,cancelled
3291,456,282,4,2024-08-01,cancelled
3292,16,389,2,2024-06-18,pending
3293,767,417,2,2025-06-05,shipped
3294,276,320,4,2024-08-26,shipped
3295,190,428,4,2024-12-11,pending
3296,243,392,1,2025-02-20,pending
3297,624,488,5,2024-08-13,pending
3298,235,460,2,2024-10-07,shipped
3299,543,108,5,2024-11-27,completed
3300,819,408,5,2025-01-24,shipped
3301,409,223,2,2024-07-31,completed
3302,409,24,5,2025-04-08,shipped
3303,716,87,3,2025-02-06,cancelled
3304,758,247,3,2025-04-11,cancelled
3305,347,134,1,2024-10-22,shipped
3306,658,111,5,2024-09-21,cancelled
3307,196,6,1,2024-10-24,shipped
3308,945,241,2,2025-01-25,cancelled
3309,235,358,5,2024-09-23,completed
3310,403,236,5,2025-01-10,completed
3311,271,218,2,2024-09-23,pending
3312,761,87,3,2025-01-10,shipped
3313,48,233,3,2024-11-24,cancelled
3314,802,216,5,2024-12-27,pending
3315,332,33,4,2024-12-13,cancelled
3316,602,50,5,2025-02-08,completed
3317,324,139,5,2025-05-08,cancelled
3318,758,441,4,2024-10-24,pending
3319,691,317,5,2024-10-11,cancelled
3320,122,471,5,2024-11-29,pending
3321,104,322,2,2025-03-13,pending
3322,932,346,1,2024-07-04,pending
3323,822,399,5,2024-08-08,shipped
3324,458,427,1,2025-02-11,completed
3325,840,216,2,2024-09-20,cancelled
3326,323,16,2,2024-07-16,shipped
3327,249,277,5,2024-09-23,completed
3328,219,290,5,2024-11-26,pending
3329,548,123,4,2024-12-22,completed
3330,422,196,4,2024-08-29,shipped
3331,891,438,1,2024-11-28,pending
3332,113,374,3,2024-12-09,cancelled
3333,443,24,3,2025-01-09,completed
3334,938,493,3,2025-03-04,cancelled
3335,162,466,3,2024-10-02,completed
3336,202,316,1,2024-06-13,shipped
3337,389,386,2,2025-05-06,pending
3338,231,239,2,2024-09-19,shipped
3339,618,304,3,2025-03-02,pending
3340,71,154,1,2025-01-09,shipped
3341,320,216,2,2024-06-21,completed
3342,1000,424,4,2024-06-13,pending
3343,791,113,3,2025-05-21,shipped
3344,237,455,2,2025-01-16,cancelled
3345,88,196,3,2024-11-05,cancelled
3346,660,384,2,2024-09-29,cancelled
3347,495,264,1,2024-12-30,completed
3348,936,182,3,2024-11-09,cancelled
3349,281,301,5,2024-07-18,completed
3350,107,464,5,2024-07-29,completed
3351,172,268,3,2025-04-15,completed
3352,889,192,2,2024-08-10,pending
3353,515,47,4,2024-12-14,shipped
3354,153,282,2,2024-10-17,pending
3355,818,95,2,2025-05-10,cancelled
3356,729,42,4,2024-10-31,completed
3357,568,287,5,2025-02-07,shipped
3358,195,448,4,2024-06-13,shipped
3359,533,359,3,2025-02-02,completed
3360,377,47,2,2024-10-13,pending
3361,660,156,1,2024-12-24,shipped
3362,509,175,1,2025-01-08,cancelled
3363,600,194,1,2025-05-01,pending
3364,492,294,2,2024-09-20,completed
3365,703,488,5,2025-03-22,completed
3366,885,281,4,2025-03-13,shipped
3367,207,141,2,2024-07-04,pending
3368,34,474,1,2024-11-11,shipped
3369,495,419,1,2024-08-11,pending
3370,630,346,4,2025-04-20,shipped
3371,426,195,1,2025-03-04,shipped
3372,634,344,1,2024-09-07,pending
3373,108,225,1,2025-06-05,completed
3374,646,306,1,2025-04-04,completed
3375,22,154,2,2025-01-13,shipped
3376,189,485,4,2025-04-07,pending
3377,514,372,4,2024-06-19,completed
3378,471,457,4,2024-07-31,completed
3379,73,258,3,2025-02-24,shipped
3380,109,24,5,2025-03-11,completed
3381,578,345,2,2025-04-08,pending
3382,758,444,4,2025-01-15,pending
3383,647,65,5,2025-02-26,cancelled
3384,970,428,3,2025-03-23,cancelled
3385,74,288,5,2024-07-26,shipped
3386,721,408,2,2025-02-09,shipped
3387,664,228,4,2024-07-02,pending
3388,706,268,4,2024-10-16,shipped
3389,755,91,5,2024-10-06,completed
3390,703,416,4,2025-03-30,pending
3391,950,214,2,2024-12-31,completed
3392,289,281,2,2025-05-23,completed
3393,766,158,4,2025-03-12,cancelled
3394,731,360,5,2024-09-06,shipped
3395,745,346,5,2024-07-20,cancelled
3396,96,496,3,2024-12-30,pending
3397,420,197,5,2025-01-24,shipped
3398,899,451,2,2024-07-27,shipped
3399,36,156,5,2024-09-03,cancelled
3400,394,147,5,2024-11-01,shipped
3401,389,161,1,2024-06-21,completed
3402,490,161,1,2024-10-16,shipped
3403,260,308,4,2025-05-14,cancelled
3404,355,66,3,2024-07-22,pending
3405,918,489,2,2024-10-31,shipped
3406,127,156,4,2024-10-01,shipped
3407,665,487,2,2025-02-25,cancelled
3408,189,157,4,2025-05-31,cancelled
3409,709,259,5,2025-05-02,pending
3410,910,284,5,2024-07-28,completed
3411,638,312,1,2025-06-01,cancelled
3412,822,408,5,2025-04-19,pending
3413,758,328,3,2024-08-28,pending
3414,557,396,1,2025-05-13,pending
3415,596,385,5,2025-03-28,completed
3416,668,423,4,2025-04-30,completed
3417,519,76,5,2024-07-13,cancelled
3418,57,291,1,2024-11-27,shipped
3419,793,347,2,2025-05-15,completed
3420,977,470,3,2025-04-25,completed
3421,898,51,1,2024-07-27,completed
3422,25,262,3,2024-08-18,cancelled
3423,425,366,2,2024-12-18,cancelled
3424,929,50,5,2025-02-25,cancelled
3425,49,457,3,2025-05-27,shipped
3426,717,333,3,2024-10-14,cancelled
3427,281,377,1,2025-04-11,cancelled
3428,704,237,2,2024-08-05,cancelled
3429,131,328,3,2024-08-02,cancelled
3430,88,276,2,2025-02-22,pending
3431,314,96,3,2024-12-25,cancelled
3432,513,482,1,2024-12-16,pending
3433,116,190,3,2025-04-23,completed
3434,301,285,5,2024-11-13,completed
3435,65,122,1,2024-07-31,cancelled
3436,535,86,2,2025-02-28,pending
3437,263,417,1,2024-08-31,completed
3438,56,49,2,2024-09-26,shipped
3439,158,422,4,2025-01-17,shipped
3440,270,248,3,2024-08-10,shipped
3441,902,328,3,2025-02-21,pending
3442,356,27,5,2025-04-28,completed
3443,514,130,2,2024-10-22,completed
3444,602,387,4,2025-03-19,cancelled
3445,157,44,3,2025-02-09,completed
3446,623,182,3,2025-03-02,cancelled
3447,680,175,3,2025-03-20,cancelled
3448,266,367,3,2024-12-07,shipped
3449,603,416,5,2024-09-13,completed
3450,657,231,1,2024-10-09,cancelled
3451,104,223,1,2024-07-24,cancelled
3452,812,19,1,2024-09-27,shipped
3453,3,356,5,2025-04-03,completed
3454,512,472,5,2024-11-10,cancelled
3455,88,34,2,2024-06-21,shipped
3456,503,327,1,2024-10-08,shipped
3457,802,48,4,2024-08-24,shipped
3458,326,449,1,2024-06-19,completed
3459,388,283,5,2025-03-24,shipped
3460,907,474,4,2025-03-23,pending
3461,466,60,3,2024-10-17,shipped
3462,56,394,5,2024-08-27,completed
3463,999,90,2,2025-05-07,cancelled
3464,480,218,4,2024-06-30,completed
3465,801,382,1,2024-09-01,completed
3466,187,268,1,2025-04-03,pending
3467,7,219,2,2025-03-27,cancelled
3468,52,44,4,2024-07-10,completed
3469,417,441,2,2025-02-19,pending
3470,761,166,1,2024-07-20,shipped
3471,957,17,1,2024-10-19,pending
3472,196,69,3,2024-11-19,shipped
3473,411,312,5,2024-07-08,shipped
3474,595,217,2,2024-10-26,pending
3475,476,121,2,2025-01-19,shipped
3476,521,373,4,2024-06-23,completed
3477,482,242,3,2024-07-21,completed
3478,348,494,3,2025-02-04,completed
3479,627,458,4,2025-02-10,shipped
3480,849,250,5,2025-03-10,pending
3481,6,49,3,2024-12-10,completed
3482,870,43,2,2024-10-19,completed
3483,768,401,4,2024-09-21,completed
3484,183,489,2,2025-03-26,pending
3485,908,255,5,2025-03-13,cancelled
3486,799,455,3,2025-02-07,completed
3487,699,251,2,2024-12-29,cancelled
3488,414,131,4,2025-05-17,cancelled
3489,280,210,5,2024-11-09,shipped
3490,352,26,5,2025-01-26,shipped
3491,395,253,3,2024-06-19,cancelled
3492,940,81,4,2024-11-02,pending
3493,261,436,3,2024-06-18,cancelled
3494,1000,164,5,2024-12-08,completed
3495,932,83,3,2024-07-24,cancelled
3496,711,413,1,2024-11-19,shipped
3497,736,233,4,2024-07-23,pending
3498,743,290,5,2024-12-06,completed
3499,374,366,3,2025-04-13,shipped
3500,782,335,5,2025-06-09,cancelled
3501,389,129,3,2024-11-22,completed
3502,311,132,2,2024-06-13,shipped
3503,967,105,1,2024-12-14,cancelled
3504,507,343,1,2024-11-14,cancelled
3505,587,212,1,2025-01-21,completed
3506,209,317,2,2025-03-07,shipped
3507,214,220,2,2025-05-31,completed
3508,732,461,5,2025-01-22,shipped
3509,751,223,2,2025-02-10,pending
3510,889,486,5,2025-02-06,completed
3511,491,28,4,2025-01-17,shipped
3512,743,45,5,2024-06-26,completed
3513,442,104,5,2025-01-07,pending
3514,122,284,5,2024-12-03,shipped
3515,693,122,2,2025-01-16,completed
3516,569,207,5,2024-10-11,shipped
3517,49,147,1,2024-07-04,cancelled
3518,98,100,2,2025-04-21,completed
3519,239,127,1,2024-10-15,completed
3520,792,162,5,2025-04-27,cancelled
3521,38,431,1,2024-09-17,pending
3522,730,276,4,2024-12-02,pending
3523,325,355,1,2025-06-05,shipped
3524,490,409,1,2024-09-06,shipped
3525,855,367,2,2024-12-25,cancelled
3526,843,322,5,2024-08-09,completed
3527,69,122,4,2025-01-30,pending
3528,110,311,1,2024-11-10,shipped
3529,803,64,3,2024-07-29,completed
3530,806,486,2,2024-09-02,shipped
3531,702,65,3,2024-10-06,shipped
3532,67,50,1,2024-08-03,completed
3533,986,450,3,2025-04-03,completed
3534,159,165,5,2025-06-06,shipped
3535,246,224,3,2024-12-12,completed
3536,967,366,5,2024-12-27,cancelled
3537,130,326,3,2025-02-07,completed
3538,586,497,1,2024-09-21,completed
3539,892,223,3,2024-11-05,cancelled
3540,490,73,3,2025-05-19,shipped
3541,580,27,5,2024-11-29,completed
3542,742,138,2,2025-02-06,pending
3543,15,327,3,2024-11-18,pending
3544,177,10,2,2025-03-01,cancelled
3545,927,243,1,2025-05-02,cancelled
3546,260,242,2,2025-06-02,pending
3547,939,163,1,2024-07-27,pending
3548,868,279,2,2025-01-10,cancelled
3549,688,452,2,2025-04-16,shipped
3550,20,384,4,2024-10-14,shipped
3551,744,368,5,2024-12-26,pending
3552,839,102,5,2025-04-16,pending
3553,414,237,3,2025-05-05,cancelled
3554,484,138,1,2024-10-11,completed
3555,210,181,1,2025-01-21,cancelled
3556,597,49,2,2024-10-10,cancelled
3557,998,438,3,2024-12-24,completed
3558,875,389,5,2025-06-03,shipped
3559,762,249,3,2025-06-06,cancelled
3560,128,18,1,2025-04-20,pending
3561,48,475,1,2025-03-16,completed
3562,7,15,1,2024-10-08,shipped
3563,664,245,4,2024-06-24,completed
3564,4,141,2,2024-08-26,shipped
3565,419,346,3,2024-12-03,shipped
3566,795,257,1,2024-09-25,shipped
3567,542,364,1,2024-12-24,completed
3568,930,378,2,2024-10-02,shipped
3569,589,267,3,2025-05-07,pending
3570,218,277,4,2025-05-19,pending
3571,850,331,5,2024-10-05,cancelled
3572,561,273,2,2024-08-28,shipped
3573,70,433,2,2025-05-03,cancelled
3574,366,223,1,2024-08-26,cancelled
3575,442,143,4,2024-06-15,pending
3576,99,407,4,2024-10-31,completed
3577,68,448,5,2024-11-17,shipped
3578,329,5,4,2024-08-29,completed
3579,582,240,2,2024-12-23,completed
3580,946,416,2,2025-05-09,completed
3581,49,12,1,2025-03-26,cancelled
3582,15,199,4,2024-12-31,shipped
3583,203,229,2,2025-05-17,pending
3584,827,180,4,2025-01-30,completed
3585,230,111,4,2025-03-01,completed
3586,653,19,3,2024-08-26,completed
3587,326,71,4,2024-06-13,pending
